1	१
dosoti	दोसोति
dosā	दोसा
dosānurūpaṃ	दोसानुरूपं
duccaritasaṃkilesassa	दुच्चरितसंकिलेसस्स
duggahitattā	दुग्गहितत्ता
duggahitaṃ	दुग्गहितं
duggahitena	दुग्गहितेन
duggahitā	दुग्गहिता
duggatiṃ	दुग्गतिं
dukadukapaṭṭhānaṃ	दुकदुकपट्ठानं
dukadukañca	दुकदुकञ्च
dukamātikā	दुकमातिका
dukapaṭṭhānaṃ	दुकपट्ठानं
dukasataṃ	दुकसतं
dukasate	दुकसते
dukatikapaṭṭhānaṃ	दुकतिकपट्ठानं
duke	दुके
dukesuyeva	दुकेसुयेव
dukhaṃ	दुखं
dukhaṭṭito	दुखट्टितो
dukhā	दुखा
dukkarakārikaṃ	दुक्करकारिकं
dukkathitaṃ	दुक्कथितं
dukkhasaccaṃ	दुक्खसच्चं
dukkhasacce	दुक्खसच्चे
dukkhassa	दुक्खस्स
dukkhato	दुक्खतो
dukkhaṃ	दुक्खं
dukkhe	दुक्खे
dukkhito	दुक्खितो
dukkhogāhaṃ	दुक्खोगाहं
dukkhogāhā	दुक्खोगाहा
dukkhā	दुक्खा
dukkhāya	दुक्खाय
dukuttamaṃ	दुकुत्तमं
dukā	दुका
dukāti	दुकाति
dullabhā	दुल्लभा
dumā	दुमा
duppaññehi	दुप्पञ्ञेहि
duppaṭipanno	दुप्पटिपन्नो
durabhisambhavabhāvo	दुरभिसम्भवभावो
dussayugāni	दुस्सयुगानि
dussīlabhāvamicchādiṭṭhitācittakkhepappabhedaṃ	दुस्सीलभावमिच्छादिट्ठिताचित्तक्खेपप्पभेदं
dussīlabhāvaṃ	दुस्सीलभावं
dutiyakavāso	दुतियकवासो
dutiyaṃ	दुतियं
dutiye	दुतिये
dutiyo	दुतियो
duvidhatthena	दुविधत्थेन
duvidhenātiādinā	दुविधेनातिआदिना
dvattiṃsa	द्वत्तिंस
dve	द्वे
dvenavutikappamatthake	द्वेनवुतिकप्पमत्थके
dvepi	द्वेपि
dvibhāṇavāramatto	द्विभाणवारमत्तो
dvimattabhāṇavāraṃ	द्विमत्तभाणवारं
dvimattabhāṇavāro	द्विमत्तभाणवारो
dvinnaṃ	द्विन्नं
dvācattālīsa	द्वाचत्तालीस
dvādasa	द्वादस
dvādasaguṇamupāgataṃ	द्वादसगुणमुपागतं
dvādasahi	द्वादसहि
dvādasamoti	द्वादसमोति
dvādasapadiko	द्वादसपदिको
dvādasayojane	द्वादसयोजने
dvādasānisaṃsā	द्वादसानिसंसा
dvādasāyatanāni	द्वादसायतनानि
dvārato	द्वारतो
dvāsaṭṭhi	द्वासट्ठि
dvāsaṭṭhidiṭṭhipaṭipakkhabhūtā	द्वासट्ठिदिट्ठिपटिपक्खभूता
dvāsīti	द्वासीति
dvāvīsati	द्वावीसति
dvāvīsatitike	द्वावीसतितिके
dvāvīsatiyā	द्वावीसतिया
dvīsu	द्वीसु
dāmā	दामा
dāmāni	दामानि
dānabalā	दानबला
dānajjhāsayataṃ	दानज्झासयतं
dānanti	दानन्ति
dānapāraminti	दानपारमिन्ति
dānapāramitā	दानपारमिता
dānapāramitādayo	दानपारमितादयो
dānapāramitāya	दानपारमिताय
dānapāramiṃ	दानपारमिं
dānapāramīti	दानपारमीति
dānaṃ	दानं
dāni	दानि
dārake	दारके
dāsako	दासको
dātuṃ	दातुं
dātā	दाता
dī	दी
dīghamaddhānaṃ	दीघमद्धानं
dīghamajjhimanikāyappamāṇā	दीघमज्झिमनिकायप्पमाणा
dīghanikāyappamāṇaṃ	दीघनिकायप्पमाणं
dīghanikāyo	दीघनिकायो
dīghanikāyope	दीघनिकायोपे
dīghanikāyoti	दीघनिकायोति
dīgharattaṃ	दीघरत्तं
dīghasuttaṃ	दीघसुत्तं
dīghato	दीघतो
dīghaādike	दीघआदिके
dīpappasādakamahāmahindattherassa	दीपप्पसादकमहामहिन्दत्थेरस्स
dīparukkhova	दीपरुक्खोव
dīpavāsīnaṃ	दीपवासीनं
dīpayanto	दीपयन्तो
dīpaṃ	दीपं
dīpaṅkaradasabalato	दीपङ्करदसबलतो
dīpaṅkaramupāgamuṃ	दीपङ्करमुपागमुं
dīpaṅkarapādamūlato	दीपङ्करपादमूलतो
dīpaṅkarapādamūle	दीपङ्करपादमूले
dīpaṅkarasanāmako	दीपङ्करसनामको
dīpaṅkarassa	दीपङ्करस्स
dīpaṅkaro	दीपङ्करो
dīpaṅkarādīnaṃ	दीपङ्करादीनं
dīpeti	दीपेति
dūrenidānaṃ	दूरेनिदानं
ehi	एहि
ekadeseneva	एकदेसेनेव
ekadivasaṃyeva	एकदिवसंयेव
ekadivasepi	एकदिवसेपि
ekaggataṃ	एकग्गतं
ekakahāpaṇampi	एककहापणम्पि
ekakato	एककतो
ekamantaṃ	एकमन्तं
ekamekasmiṃ	एकमेकस्मिं
ekamekañca	एकमेकञ्च
ekamekaṃ	एकमेकं
ekameko	एकमेको
ekameva	एकमेव
ekanavutikappe	एकनवुतिकप्पे
ekandhakārāni	एकन्धकारानि
ekanikāyampi	एकनिकायम्पि
ekanipātadukanipātasaṅgīti	एकनिपातदुकनिपातसङ्गीति
ekantadhammakathiko	एकन्तधम्मकथिको
ekantarikā	एकन्तरिका
ekantato	एकन्ततो
ekapallaṅkena	एकपल्लङ्केन
ekappahāreneva	एकप्पहारेनेव
ekasatasahassaṃ	एकसतसहस्सं
ekasataṃ	एकसतं
ekasmiṃ	एकस्मिं
ekasmiṃyeva	एकस्मिंयेव
ekassa	एकस्स
ekatiṃsakappe	एकतिंसकप्पे
ekatiṃse	एकतिंसे
ekato	एकतो
ekavidhena	एकविधेन
ekavīsatiyā	एकवीसतिया
ekaṃ	एकं
ekaṃsaṃ	एकंसं
ekekā	एकेका
ekena	एकेन
ekissā	एकिस्सा
eko	एको
ekokāsaṃ	एकोकासं
ekoti	एकोति
ekova	एकोव
ekādasa	एकादस
ekādasamo	एकादसमो
ekānusandhikaṃ	एकानुसन्धिकं
ekūnanavuti	एकूननवुति
esa	एस
esantassa	एसन्तस्स
eseva	एसेव
esevanto	एसेवन्तो
eso	एसो
esā	एसा
etadahosi	एतदहोसि
etamatthaṃ	एतमत्थं
etassa	एतस्स
etasseva	एतस्सेव
etaṃ	एतं
ete	एते
eteheva	एतेहेव
etena	एतेन
eteneva	एतेनेव
etesu	एतेसु
etha	एथ
ettakampi	एत्तकम्पि
ettakaṃ	एत्तकं
ettake	एत्तके
ettakenapi	एत्तकेनपि
ettako	एत्तको
ettakā	एत्तका
ettakānañhi	एत्तकानञ्हि
ettakānaṃ	एत्तकानं
ettakāni	एत्तकानि
ettakāyeva	एत्तकायेव
ettha	एत्थ
etthāyaṃ	एत्थायं
etto	एत्तो
etāni	एतानि
eva	एव
evamassāpi	एवमस्सापि
evametampi	एवमेतम्पि
evamete	एवमेते
evametena	एवमेतेन
evameva	एवमेव
evamevaṃ	एवमेवं
evamādīhi	एवमादीहि
evamāha	एवमाह
evarūpaṃ	एवरूपं
evarūpe	एवरूपे
evarūpena	एवरूपेन
evarūpo	एवरूपो
evaṃ	एवं
gabbhe	गब्भे
gaccha	गच्छ
gacchantaṃ	गच्छन्तं
gacchanti	गच्छन्ति
gacchanto	गच्छन्तो
gacchantā	गच्छन्ता
gacchati	गच्छति
gacchatu	गच्छतु
gacchatīti	गच्छतीति
gaccheyya	गच्छेय्य
gaccheyyaṃ	गच्छेय्यं
gacchissaṃ	गच्छिस्सं
gacchāmi	गच्छामि
gaganamaṇḍale	गगनमण्डले
gaganatalaṃ	गगनतलं
gaganatale	गगनतले
gaganā	गगना
gahakūṭaṃ	गहकूटं
gahanacchannatā	गहनच्छन्नता
gahetabbo	गहेतब्बो
gahetuṃ	गहेतुं
gahetvā	गहेत्वा
gahetvāna	गहेत्वान
gahitapaṭiñño	गहितपटिञ्ञो
gahitaṃ	गहितं
gamanakāraṇaṃ	गमनकारणं
gamanampathe	गमनम्पथे
gamanasamaye	गमनसमये
gambhīrabhāvavijānanatthaṃ	गम्भीरभावविजाननत्थं
gambhīrabhāvo	गम्भीरभावो
gambhīragataṃ	गम्भीरगतं
gambhīrañāṇehi	गम्भीरञाणेहि
gambhīraṃ	गम्भीरं
gambhīrā	गम्भीरा
gamissāmi	गमिस्सामि
gandhabbā	गन्धब्बा
gandhadāmamālādāmāni	गन्धदाममालादामानि
gandho	गन्धो
ganthentena	गन्थेन्तेन
ganthetvā	गन्थेत्वा
gantvā	गन्त्वा
garahapaṭicchādanabhāvo	गरहपटिच्छादनभावो
garahaṃ	गरहं
garahitā	गरहिता
garahāya	गरहाय
gatagataṭṭhāne	गतगतट्ठाने
gate	गते
gato	गतो
gatā	गता
gavapānaṃ	गवपानं
gavesantassa	गवेसन्तस्स
gavesanto	गवेसन्तो
gavesati	गवेसति
gaṇanacāraṃ	गणनचारं
gaṇanacāropi	गणनचारोपि
gaṇanā	गणना
gaṇanāto	गणनातो
gaṇena	गणेन
gaṇhantesu	गण्हन्तेसु
gaṇhanti	गण्हन्ति
gaṇhanto	गण्हन्तो
gaṇhatha	गण्हथ
gaṇhathāti	गण्हथाति
gaṇheyya	गण्हेय्य
gaṇheyyātha	गण्हेय्याथ
gaṇhi	गण्हि
gaṇhitthāti	गण्हित्थाति
gaṇhituṃ	गण्हितुं
gaṇhiṃ	गण्हिं
gaṇhiṃsu	गण्हिंसु
gaṇhāti	गण्हाति
gehasampadā	गेहसम्पदा
gehassa	गेहस्स
gehaṃ	गेहं
gehālayapaṭikkhepo	गेहालयपटिक्खेपो
geyya	गेय्य
geyyaṃ	गेय्यं
ghanakkhandho	घनक्खन्धो
ghanamahāpathaviṃ	घनमहापथविं
ghanapākapakke	घनपाकपक्के
gharāvāsaṃ	घरावासं
gharāvāse	घरावासे
gharāvāsena	घरावासेन
ghaṭakā	घटका
ghaṭento	घटेन्तो
ghaṭikārassa	घटिकारस्स
ghositaṃ	घोसितं
gihibandhanaṃ	गिहिबन्धनं
girikandarānusārena	गिरिकन्दरानुसारेन
gocarāya	गोचराय
gopetabbo	गोपेतब्बो
gosiṅgasālavanaṃ	गोसिङ्गसालवनं
gotamo	गोतमो
guṇasampatti	गुणसम्पत्ति
guṇaṃ	गुणं
guṇe	गुणे
guṇehi	गुणेहि
guṇo	गुणो
guṇā	गुणा
gāhāpetvā	गाहापेत्वा
gāmadārakesu	गामदारकेसु
gāmaṃ	गामं
gāthaṃ	गाथं
gāthā	गाथा
gāthāsahassāni	गाथासहस्सानि
gāthāyo	गाथायो
gīvato	गीवतो
gīvaṃ	गीवं
gūthagato	गूथगतो
hadayamaṃsaṃ	हदयमंसं
handa	हन्द
hasanti	हसन्ति
hatthagataṃ	हत्थगतं
hatthaṃ	हत्थं
hatthe	हत्थे
hatthena	हत्थेन
hatthippamāṇaṃ	हत्थिप्पमाणं
hatthipālakumārakāle	हत्थिपालकुमारकाले
hatthiratanaṃ	हत्थिरतनं
