1	១
dukhaṃ	ទុខំ
dukhaṭṭito	ទុខដ្ដិតោ
dukhā	ទុខា
dukkarakārikaṃ	ទុក្ករការិកំ
dukkathitaṃ	ទុក្កថិតំ
dukkhasaccaṃ	ទុក្ខសច្ចំ
dukkhasacce	ទុក្ខសច្ចេ
dukkhassa	ទុក្ខស្ស
dukkhato	ទុក្ខតោ
dukkhaṃ	ទុក្ខំ
dukkhe	ទុក្ខេ
dukkhito	ទុក្ខិតោ
dukkhogāhaṃ	ទុក្ខោគាហំ
dukkhogāhā	ទុក្ខោគាហា
dukkhā	ទុក្ខា
dukkhāya	ទុក្ខាយ
dukuttamaṃ	ទុកុត្តមំ
dukā	ទុកា
dukāti	ទុកាតិ
dullabhā	ទុល្លភា
dumā	ទុមា
duppaññehi	ទុប្បញ្ញេហិ
duppaṭipanno	ទុប្បដិបន្នោ
durabhisambhavabhāvo	ទុរភិសម្ភវភាវោ
dussayugāni	ទុស្សយុគានិ
dussīlabhāvamicchādiṭṭhitācittakkhepappabhedaṃ	ទុស្សីលភាវមិច្ឆាទិដ្ឋិតាចិត្តក្ខេបប្បភេទំ
dussīlabhāvaṃ	ទុស្សីលភាវំ
dutiyakavāso	ទុតិយកវាសោ
dutiyaṃ	ទុតិយំ
dutiye	ទុតិយេ
dutiyo	ទុតិយោ
duvidhatthena	ទុវិធត្ថេន
duvidhenātiādinā	ទុវិធេនាតិអាទិនា
dvattiṃsa	ទ្វត្តិំស
dve	ទ្វេ
dvenavutikappamatthake	ទ្វេនវុតិកប្បមត្ថកេ
dvepi	ទ្វេបិ
dvibhāṇavāramatto	ទ្វិភាណវារមត្តោ
dvimattabhāṇavāraṃ	ទ្វិមត្តភាណវារំ
dvimattabhāṇavāro	ទ្វិមត្តភាណវារោ
dvinnaṃ	ទ្វិន្នំ
dvācattālīsa	ទ្វាចត្តាលីស
dvādasa	ទ្វាទស
dvādasaguṇamupāgataṃ	ទ្វាទសគុណមុបាគតំ
dvādasahi	ទ្វាទសហិ
dvādasamoti	ទ្វាទសមោតិ
dvādasapadiko	ទ្វាទសបទិកោ
dvādasayojane	ទ្វាទសយោជនេ
dvādasānisaṃsā	ទ្វាទសានិសំសា
dvādasāyatanāni	ទ្វាទសាយតនានិ
dvārato	ទ្វារតោ
dvāsaṭṭhi	ទ្វាសដ្ឋិ
dvāsaṭṭhidiṭṭhipaṭipakkhabhūtā	ទ្វាសដ្ឋិទិដ្ឋិបដិបក្ខភូតា
dvāsīti	ទ្វាសីតិ
dvāvīsati	ទ្វាវីសតិ
dvāvīsatitike	ទ្វាវីសតិតិកេ
dvāvīsatiyā	ទ្វាវីសតិយា
dvīsu	ទ្វីសុ
dāmā	ទាមា
dāmāni	ទាមានិ
dānabalā	ទានពលា
dānajjhāsayataṃ	ទានជ្ឈាសយតំ
dānanti	ទានន្តិ
dānapāraminti	ទានបារមិន្តិ
dānapāramitā	ទានបារមិតា
dānapāramitādayo	ទានបារមិតាទយោ
dānapāramitāya	ទានបារមិតាយ
dānapāramiṃ	ទានបារមិំ
dānapāramīti	ទានបារមីតិ
dānaṃ	ទានំ
dāni	ទានិ
dārake	ទារកេ
dāsako	ទាសកោ
dātuṃ	ទាតុំ
dātā	ទាតា
dī	ទី
dīghamaddhānaṃ	ទីឃមទ្ធានំ
dīghamajjhimanikāyappamāṇā	ទីឃមជ្ឈិមនិកាយប្បមាណា
dīghanikāyappamāṇaṃ	ទីឃនិកាយប្បមាណំ
dīghanikāyo	ទីឃនិកាយោ
dīghanikāyope	ទីឃនិកាយោបេ
dīghanikāyoti	ទីឃនិកាយោតិ
dīgharattaṃ	ទីឃរត្តំ
dīghasuttaṃ	ទីឃសុត្តំ
dīghato	ទីឃតោ
dīghaādike	ទីឃអាទិកេ
dīpappasādakamahāmahindattherassa	ទីបប្បសាទកមហាមហិន្ទត្ថេរស្ស
dīparukkhova	ទីបរុក្ខោវ
dīpavāsīnaṃ	ទីបវាសីនំ
dīpayanto	ទីបយន្តោ
dīpaṃ	ទីបំ
dīpaṅkaradasabalato	ទីបង្ករទសពលតោ
dīpaṅkaramupāgamuṃ	ទីបង្ករមុបាគមុំ
dīpaṅkarapādamūlato	ទីបង្ករបាទមូលតោ
dīpaṅkarapādamūle	ទីបង្ករបាទមូលេ
dīpaṅkarasanāmako	ទីបង្ករសនាមកោ
dīpaṅkarassa	ទីបង្ករស្ស
dīpaṅkaro	ទីបង្ករោ
dīpaṅkarādīnaṃ	ទីបង្ករាទីនំ
dīpeti	ទីបេតិ
dūrenidānaṃ	ទូរេនិទានំ
ehi	ឯហិ
ekadeseneva	ឯកទេសេនេវ
ekadivasaṃyeva	ឯកទិវសំយេវ
ekadivasepi	ឯកទិវសេបិ
ekaggataṃ	ឯកគ្គតំ
ekakahāpaṇampi	ឯកកហាបណម្បិ
ekakato	ឯកកតោ
ekamantaṃ	ឯកមន្តំ
ekamekasmiṃ	ឯកមេកស្មិំ
ekamekañca	ឯកមេកញ្ច
ekamekaṃ	ឯកមេកំ
ekameko	ឯកមេកោ
ekameva	ឯកមេវ
ekanavutikappe	ឯកនវុតិកប្បេ
ekandhakārāni	ឯកន្ធការានិ
ekanikāyampi	ឯកនិកាយម្បិ
ekanipātadukanipātasaṅgīti	ឯកនិបាតទុកនិបាតសង្គីតិ
ekantadhammakathiko	ឯកន្តធម្មកថិកោ
ekantarikā	ឯកន្តរិកា
ekantato	ឯកន្តតោ
ekapallaṅkena	ឯកបល្លង្កេន
ekappahāreneva	ឯកប្បហារេនេវ
ekasatasahassaṃ	ឯកសតសហស្សំ
ekasataṃ	ឯកសតំ
ekasmiṃ	ឯកស្មិំ
ekasmiṃyeva	ឯកស្មិំយេវ
ekassa	ឯកស្ស
ekatiṃsakappe	ឯកតិំសកប្បេ
ekatiṃse	ឯកតិំសេ
ekato	ឯកតោ
ekavidhena	ឯកវិធេន
ekavīsatiyā	ឯកវីសតិយា
ekaṃ	ឯកំ
ekaṃsaṃ	ឯកំសំ
ekekā	ឯកេកា
ekena	ឯកេន
ekissā	ឯកិស្សា
eko	ឯកោ
ekokāsaṃ	ឯកោកាសំ
ekoti	ឯកោតិ
ekova	ឯកោវ
ekādasa	ឯកាទស
ekādasamo	ឯកាទសមោ
ekānusandhikaṃ	ឯកានុសន្ធិកំ
ekūnanavuti	ឯកូននវុតិ
esa	ឯស
esantassa	ឯសន្តស្ស
eseva	ឯសេវ
esevanto	ឯសេវន្តោ
eso	ឯសោ
esā	ឯសា
etadahosi	ឯតទហោសិ
etamatthaṃ	ឯតមត្ថំ
etassa	ឯតស្ស
etasseva	ឯតស្សេវ
etaṃ	ឯតំ
ete	ឯតេ
eteheva	ឯតេហេវ
etena	ឯតេន
eteneva	ឯតេនេវ
etesu	ឯតេសុ
etha	ឯថ
ettakampi	ឯត្តកម្បិ
ettakaṃ	ឯត្តកំ
ettake	ឯត្តកេ
ettakenapi	ឯត្តកេនបិ
ettako	ឯត្តកោ
ettakā	ឯត្តកា
ettakānañhi	ឯត្តកានញ្ហិ
ettakānaṃ	ឯត្តកានំ
ettakāni	ឯត្តកានិ
ettakāyeva	ឯត្តកាយេវ
ettha	ឯត្ថ
etthāyaṃ	ឯត្ថាយំ
etto	ឯត្តោ
etāni	ឯតានិ
eva	ឯវ
evamassāpi	ឯវមស្សាបិ
evametampi	ឯវមេតម្បិ
evamete	ឯវមេតេ
evametena	ឯវមេតេន
evameva	ឯវមេវ
evamevaṃ	ឯវមេវំ
evamādīhi	ឯវមាទីហិ
evamāha	ឯវមាហ
evarūpaṃ	ឯវរូបំ
evarūpe	ឯវរូបេ
evarūpena	ឯវរូបេន
evarūpo	ឯវរូបោ
evaṃ	ឯវំ
gabbhe	គព្ភេ
gaccha	គច្ឆ
gacchantaṃ	គច្ឆន្តំ
gacchanti	គច្ឆន្តិ
gacchanto	គច្ឆន្តោ
gacchantā	គច្ឆន្តា
gacchati	គច្ឆតិ
gacchatu	គច្ឆតុ
gacchatīti	គច្ឆតីតិ
gaccheyya	គច្ឆេយ្យ
gaccheyyaṃ	គច្ឆេយ្យំ
gacchissaṃ	គច្ឆិស្សំ
gacchāmi	គច្ឆាមិ
gaganamaṇḍale	គគនមណ្ឌលេ
gaganatalaṃ	គគនតលំ
gaganatale	គគនតលេ
gaganā	គគនា
gahakūṭaṃ	គហកូដំ
gahanacchannatā	គហនច្ឆន្នតា
gahetabbo	គហេតព្ពោ
gahetuṃ	គហេតុំ
gahetvā	គហេត្វា
gahetvāna	គហេត្វាន
gahitapaṭiñño	គហិតបដិញ្ញោ
gahitaṃ	គហិតំ
gamanakāraṇaṃ	គមនការណំ
gamanampathe	គមនម្បថេ
gamanasamaye	គមនសមយេ
gambhīrabhāvavijānanatthaṃ	គម្ភីរភាវវិជាននត្ថំ
gambhīrabhāvo	គម្ភីរភាវោ
gambhīragataṃ	គម្ភីរគតំ
gambhīrañāṇehi	គម្ភីរញាណេហិ
gambhīraṃ	គម្ភីរំ
gambhīrā	គម្ភីរា
gamissāmi	គមិស្សាមិ
gandhabbā	គន្ធព្ពា
gandhadāmamālādāmāni	គន្ធទាមមាលាទាមានិ
gandho	គន្ធោ
ganthentena	គន្ថេន្តេន
ganthetvā	គន្ថេត្វា
gantvā	គន្ត្វា
garahapaṭicchādanabhāvo	គរហបដិច្ឆាទនភាវោ
garahaṃ	គរហំ
garahitā	គរហិតា
garahāya	គរហាយ
gatagataṭṭhāne	គតគតដ្ឋានេ
gate	គតេ
gato	គតោ
gatā	គតា
gavapānaṃ	គវបានំ
gavesantassa	គវេសន្តស្ស
gavesanto	គវេសន្តោ
gavesati	គវេសតិ
gaṇanacāraṃ	គណនចារំ
gaṇanacāropi	គណនចារោបិ
gaṇanā	គណនា
gaṇanāto	គណនាតោ
gaṇena	គណេន
gaṇhantesu	គណ្ហន្តេសុ
gaṇhanti	គណ្ហន្តិ
gaṇhanto	គណ្ហន្តោ
gaṇhatha	គណ្ហថ
gaṇhathāti	គណ្ហថាតិ
gaṇheyya	គណ្ហេយ្យ
gaṇheyyātha	គណ្ហេយ្យាថ
gaṇhi	គណ្ហិ
gaṇhitthāti	គណ្ហិត្ថាតិ
gaṇhituṃ	គណ្ហិតុំ
gaṇhiṃ	គណ្ហិំ
gaṇhiṃsu	គណ្ហិំសុ
gaṇhāti	គណ្ហាតិ
gehasampadā	គេហសម្បទា
gehassa	គេហស្ស
gehaṃ	គេហំ
gehālayapaṭikkhepo	គេហាលយបដិក្ខេបោ
geyya	គេយ្យ
geyyaṃ	គេយ្យំ
ghanakkhandho	ឃនក្ខន្ធោ
ghanamahāpathaviṃ	ឃនមហាបថវិំ
ghanapākapakke	ឃនបាកបក្កេ
gharāvāsaṃ	ឃរាវាសំ
gharāvāse	ឃរាវាសេ
gharāvāsena	ឃរាវាសេន
ghaṭakā	ឃដកា
ghaṭento	ឃដេន្តោ
ghaṭikārassa	ឃដិការស្ស
ghositaṃ	ឃោសិតំ
gihibandhanaṃ	គិហិពន្ធនំ
girikandarānusārena	គិរិកន្ទរានុសារេន
gocarāya	គោចរាយ
gopetabbo	គោបេតព្ពោ
gosiṅgasālavanaṃ	គោសិង្គសាលវនំ
gotamo	គោតមោ
guṇasampatti	គុណសម្បត្តិ
guṇaṃ	គុណំ
guṇe	គុណេ
guṇehi	គុណេហិ
guṇo	គុណោ
guṇā	គុណា
gāhāpetvā	គាហាបេត្វា
gāmadārakesu	គាមទារកេសុ
gāmaṃ	គាមំ
gāthaṃ	គាថំ
gāthā	គាថា
gāthāsahassāni	គាថាសហស្សានិ
gāthāyo	គាថាយោ
gīvato	គីវតោ
gīvaṃ	គីវំ
gūthagato	គូថគតោ
hadayamaṃsaṃ	ហទយមំសំ
handa	ហន្ទ
hasanti	ហសន្តិ
hatthagataṃ	ហត្ថគតំ
hatthaṃ	ហត្ថំ
hatthe	ហត្ថេ
hatthena	ហត្ថេន
hatthippamāṇaṃ	ហត្ថិប្បមាណំ
hatthipālakumārakāle	ហត្ថិបាលកុមារកាលេ
hatthiratanaṃ	ហត្ថិរតនំ
hatthāḷavako	ហត្ថាឡវកោ
hatā	ហតា
have	ហវេ
haṃsavatī	ហំសវតី
haṭṭhapahaṭṭho	ហដ្ឋបហដ្ឋោ
hehiti	ហេហិតិ
hesa	ហេស
hessanti	ហេស្សន្តិ
hessantupaṭṭhakā	ហេស្សន្តុបដ្ឋកា
hessantupaṭṭhikā	ហេស្សន្តុបដ្ឋិកា
hessati	ហេស្សតិ
hessaṃ	ហេស្សំ
hessāma	ហេស្សាម
hetaṃ	ហេតំ
hete	ហេតេ
hettha	ហេត្ថ
hetu	ហេតុ
hetumhi	ហេតុម្ហិ
hetupaccayo	ហេតុបច្ចយោ
hetuphalaṃ	ហេតុផលំ
hetuphale	ហេតុផលេ
hetuye	ហេតុយេ
hetū	ហេតូ
heṭṭhā	ហេដ្ឋា
heṭṭhālohapāsāde	ហេដ្ឋាលោហបាសាទេ
hi	ហិ
hidaṃ	ហិទំ
himavantamupāgamiṃ	ហិមវន្តមុបាគមិំ
himavantapāde	ហិមវន្តបាទេ
himavantaṃ	ហិមវន្តំ
hitāhite	ហិតាហិតេ
hitāya	ហិតាយ
hohi	ហោហិ
homi	ហោមិ
honti	ហោន្តិ
hontāvaraṇā	ហោន្តាវរណា
hotha	ហោថ
hoti	ហោតិ
hotiyeva	ហោតិយេវ
hotu	ហោតុ
hotīti	ហោតីតិ
hotītiādinā	ហោតីតិអាទិនា
hutvā	ហុត្វា
hāso	ហាសោ
hāvuso	ហាវុសោ
hīnamukkaṭṭhamajjhime	ហីនមុក្កដ្ឋមជ្ឈិមេ
hīraṃ	ហីរំ
icchitabbakaṃ	ឥច្ឆិតព្ពកំ
icchitabbako	ឥច្ឆិតព្ពកោ
idamassa	ឥទមស្ស
idaṃ	ឥទំ
iddhaṃ	ឥទ្ធំ
iddhi	ឥទ្ធិ
iddhidhammesu	ឥទ្ធិធម្មេសុ
iddhimayapattacīvaradharā	ឥទ្ធិមយបត្តចីវរធរា
iddhimayapattacīvarassa	ឥទ្ធិមយបត្តចីវរស្ស
iddhipādabojjhaṅgamaggaṅgavibhaṅgā	ឥទ្ធិបាទពោជ្ឈង្គមគ្គង្គវិភង្គា
iddhipādavibhaṅgo	ឥទ្ធិបាទវិភង្គោ
iddhipādā	ឥទ្ធិបាទា
idhekacce	ឥធេកច្ចេ
idhāgatāti	ឥធាគតាតិ
idhāvuso	ឥធាវុសោ
idriyavibhaṅgo	ឥទ្រិយវិភង្គោ
idāni	ឥទានិ
imameva	ឥមមេវ
imasmiṃ	ឥមស្មិំ
imasmā	ឥមស្មា
imassa	ឥមស្ស
imaṃ	ឥមំ
ime	ឥមេ
imesaṃ	ឥមេសំ
imesu	ឥមេសុ
iminā	ឥមិនា
imināva	ឥមិនាវ
imissā	ឥមិស្សា
imāni	ឥមានិ
imāya	ឥមាយ
indriyantaraṃ	ឥន្ទ្រិយន្តរំ
indriyapaccayo	ឥន្ទ្រិយបច្ចយោ
indriyapadeso	ឥន្ទ្រិយបទេសោ
indriyapaññatti	ឥន្ទ្រិយបញ្ញត្តិ
indriyavibhaṅge	ឥន្ទ្រិយវិភង្គេ
indriyayamakanti	ឥន្ទ្រិយយមកន្តិ
indriyāni	ឥន្ទ្រិយានិ
isayo	ឥសយោ
isipabbajjaṃ	ឥសិបព្ពជ្ជំ
isipatane	ឥសិបតនេ
isīhi	ឥសីហិ
itaresu	ឥតរេសុ
iti	ឥតិ
itihāse	ឥតិហាសេ
itivu	ឥតិវុ
itivuttaka	ឥតិវុត្តក
itivuttakaṃ	ឥតិវុត្តកំ
itivādappamokkhānisaṃsā	ឥតិវាទប្បមោក្ខានិសំសា
ito	ឥតោ
itopi	ឥតោបិ
iṅgha	ឥង្ឃ
iṭṭiyo	ឥដ្ដិយោ
jaccandhā	ជច្ចន្ធា
jahanti	ជហន្តិ
jajjaraṃ	ជជ្ជរំ
jalamajjhe	ជលមជ្ឈេ
jalasāgaro	ជលសាគរោ
jambudīpatale	ជម្ពុទីបតលេ
janakāyaṃ	ជនកាយំ
janasandho	ជនសន្ធោ
janataṃ	ជនតំ
janaṃ	ជនំ
jane	ជនេ
janesi	ជនេសិ
janeti	ជនេតិ
janettiyā	ជនេត្តិយា
janikā	ជនិកា
jarādhammo	ជរាធម្មោ
jayaddisarājaputtakāle	ជយទ្ទិសរាជបុត្តកាលេ
jayaseno	ជយសេនោ
jayasumanapāribhaddakabandhujīvakakusumasamparikiṇṇā	ជយសុមនបារិភទ្ទកពន្ធុជីវកកុសុមសម្បរិកិណ្ណា
jaṭilaṃ	ជដិលំ
jaṭilo	ជដិលោ
jaṭāmaṇḍalavākacīratidaṇḍakuṇḍikādike	ជដាមណ្ឌលវាកចីរតិទណ្ឌកុណ្ឌិកាទិកេ
jaṭāmaṇḍalaṃ	ជដាមណ្ឌលំ
jhānapaccayo	ឈានបច្ចយោ
jhānapadeso	ឈានបទេសោ
jhānaratisamappito	ឈានរតិសមប្បិតោ
jhānavibhaṅgo	ឈានវិភង្គោ
jhānaṅgesu	ឈានង្គេសុ
jhāne	ឈានេ
jhānāni	ឈានានិ
jhāpaye	ឈាបយេ
jhāyato	ឈាយតោ
jighacchā	ជិឃច្ឆា
jigucchiya	ជិគុច្ឆិយ
jinabodhiyaṃ	ជិនពោធិយំ
jinacakke	ជិនចក្កេ
jinaputtā	ជិនបុត្តា
jinasevitaṃ	ជិនសេវិតំ
